cell,Irr,Richness,Landuse
6.3255e-319,0.010571428571428572,35,ForestDryPoor
6.32557e-319,0.010571428571428572,35,ForestDryPoor
6.3256e-319,0.010571428571428572,35,ForestDryPoor
6.32567e-319,0.010571428571428572,35,ForestDryPoor
6.3257e-319,0.010571428571428572,35,ForestDryPoor
6.32577e-319,0.010571428571428572,35,ForestDryPoor
6.3258e-319,0.010571428571428572,35,ForestDryPoor
6.32587e-319,0.010571428571428572,35,ForestDryPoor
6.3259e-319,0.010571428571428572,35,ForestDryPoor
6.32597e-319,0.010571428571428572,35,ForestDryPoor
6.326e-319,0.011181818181818182,33,ForestDryPoor
6.32607e-319,0.011181818181818182,33,ForestDryPoor
6.3261e-319,0.011181818181818182,33,ForestDryPoor
6.32616e-319,0.011181818181818182,33,ForestDryPoor
6.3262e-319,0.01153125,32,ForestDryPoor
6.32626e-319,0.01153125,32,ForestDryPoor
6.3263e-319,0.01035483870967742,31,ForestDryPoor
6.32636e-319,0.0104,30,ForestDryPoor
6.3264e-319,0.006037037037037037,27,ForestDryPoor
6.32646e-319,0.006037037037037037,27,ForestDryPoor
6.3265e-319,0.006037037037037037,27,ForestDryPoor
6.32656e-319,0.006037037037037037,27,ForestDryPoor
6.3266e-319,0.006037037037037037,27,ForestDryPoor
6.32666e-319,0.006583333333333333,24,ForestDryPoor
6.3267e-319,0.006583333333333333,24,ForestDryPoor
6.32676e-319,0.006583333333333333,24,ForestDryPoor
6.3268e-319,0.006583333333333333,24,ForestDryPoor
6.32686e-319,0.006583333333333333,24,ForestDryPoor
6.3269e-319,0.006583333333333333,24,ForestDryPoor
6.32696e-319,0.006583333333333333,24,ForestDryPoor
6.327e-319,0.006583333333333333,24,ForestDryPoor
6.32705e-319,0.006583333333333333,24,ForestDryPoor
6.3271e-319,0.006583333333333333,24,ForestDryPoor
6.32715e-319,0.006583333333333333,24,ForestDryPoor
6.3272e-319,0.006583333333333333,24,ForestDryPoor
6.32725e-319,0.006583333333333333,24,ForestDryPoor
6.3273e-319,0.006583333333333333,24,ForestDryPoor
6.32735e-319,0.006583333333333333,24,ForestDryPoor
6.3274e-319,0.006583333333333333,24,ForestDryPoor
6.32745e-319,0.006583333333333333,24,ForestDryPoor
6.3275e-319,0.006583333333333333,24,ForestDryPoor
6.32755e-319,0.006583333333333333,24,ForestDryPoor
6.3276e-319,0.006583333333333333,24,ForestDryPoor
6.32765e-319,0.002173913043478261,23,ForestDryPoor
6.3277e-319,0.006583333333333333,24,ForestDryPoor
6.32775e-319,0.007136363636363636,22,ForestDryPoor
6.3278e-319,0.013444444444444445,9,ForestDryPoor
6.32784e-319,0.013444444444444445,9,ForestDryPoor
6.3279e-319,0.013444444444444445,9,ForestDryPoor
6.32794e-319,0.015125,8,ForestDryPoor
6.328e-319,0.015125,8,ForestDryPoor
6.32804e-319,0.015125,8,ForestDryPoor
6.3281e-319,0.015125,8,ForestDryPoor
6.32814e-319,0.015125,8,ForestDryPoor
6.3282e-319,0.027,4,ForestDryPoor
6.32824e-319,0.027,4,ForestDryPoor
6.3283e-319,0.027,4,ForestDryPoor
6.32834e-319,0.027,4,ForestDryPoor
6.3284e-319,0.027,4,ForestDryPoor
6.32844e-319,0.027,4,ForestDryPoor
6.3285e-319,0.027,4,ForestDryPoor
6.32854e-319,0.027,4,ForestDryPoor
6.3286e-319,0,3,ForestDryPoor
6.32864e-319,0,3,ForestDryPoor
6.3287e-319,0,3,ForestDryPoor
6.32873e-319,0,3,ForestDryPoor
6.3288e-319,0,3,ForestDryPoor
6.32883e-319,0,3,ForestDryPoor
6.3289e-319,0,3,ForestDryPoor
6.32893e-319,0,3,ForestDryPoor
6.329e-319,0,3,ForestDryPoor
6.32903e-319,0,3,ForestDryPoor
6.3291e-319,0,3,ForestDryPoor
6.32913e-319,0,3,ForestDryPoor
6.35383e-319,0.00646875,32,ForestDryPoor
6.3539e-319,0.00646875,32,ForestDryPoor
6.35393e-319,0.00646875,32,ForestDryPoor
6.354e-319,0.00646875,32,ForestDryPoor
6.35403e-319,0.00646875,32,ForestDryPoor
6.3541e-319,0.0066129032258064515,31,ForestDryPoor
6.35413e-319,0.0066129032258064515,31,ForestDryPoor
6.3542e-319,0.006833333333333333,30,ForestDryPoor
6.35423e-319,0.006833333333333333,30,ForestDryPoor
6.3543e-319,0.007068965517241379,29,ForestDryPoor
6.35433e-319,0.007068965517241379,29,ForestDryPoor
6.3544e-319,0.007068965517241379,29,ForestDryPoor
6.35443e-319,0.007068965517241379,29,ForestDryPoor
6.35447e-319,0.007068965517241379,29,ForestDryPoor
6.3545e-319,0.007068965517241379,29,ForestDryPoor
6.35457e-319,0.007068965517241379,29,ForestDryPoor
6.3546e-319,0.007068965517241379,29,ForestDryPoor
6.35467e-319,0.007068965517241379,29,ForestDryPoor
6.3547e-319,0.007068965517241379,29,ForestDryPoor
6.35477e-319,0.0066129032258064515,31,ForestDryPoor
6.3548e-319,0.0066129032258064515,31,ForestDryPoor
6.35487e-319,0.0066129032258064515,31,ForestDryPoor
6.3549e-319,0.0066129032258064515,31,ForestDryPoor
6.35497e-319,0.00978125,32,ForestDryPoor
6.355e-319,0.00978125,32,ForestDryPoor
6.35507e-319,0.00978125,32,ForestDryPoor
6.3551e-319,0.00978125,32,ForestDryPoor
6.35517e-319,0.00978125,32,ForestDryPoor
6.3552e-319,0.00978125,32,ForestDryPoor
6.35527e-319,0.00978125,32,ForestDryPoor
6.3553e-319,0.00978125,32,ForestDryPoor
6.35536e-319,0.00978125,32,ForestDryPoor
6.3554e-319,0.010096774193548387,31,ForestDryPoor
6.35546e-319,0.010096774193548387,31,ForestDryPoor
6.3555e-319,0.010096774193548387,31,ForestDryPoor
6.35556e-319,0.010096774193548387,31,ForestDryPoor
6.3556e-319,0.010096774193548387,31,ForestDryPoor
6.35566e-319,0.010096774193548387,31,ForestDryPoor
6.3557e-319,0.010758620689655173,29,ForestDryPoor
6.35576e-319,0.010758620689655173,29,ForestDryPoor
6.3558e-319,0.010758620689655173,29,ForestDryPoor
6.35586e-319,0.010758620689655173,29,ForestDryPoor
6.3559e-319,0.011142857142857144,28,ForestDryPoor
6.35596e-319,0.011142857142857144,28,ForestDryPoor
6.356e-319,0.011142857142857144,28,ForestDryPoor
6.35606e-319,0.006520000000000001,25,ForestDryPoor
6.3561e-319,0.006520000000000001,25,ForestDryPoor
6.35615e-319,0.006520000000000001,25,ForestDryPoor
6.3562e-319,0.006520000000000001,25,ForestDryPoor
6.35625e-319,0.006791666666666667,24,ForestDryPoor
6.3563e-319,0.007181818181818182,22,ForestDryPoor
6.35635e-319,0.007181818181818182,22,ForestDryPoor
6.3564e-319,0.007181818181818182,22,ForestDryPoor
6.35645e-319,0.007181818181818182,22,ForestDryPoor
6.3565e-319,0.007181818181818182,22,ForestDryPoor
6.35655e-319,0.007181818181818182,22,ForestDryPoor
6.3566e-319,0.007181818181818182,22,ForestDryPoor
6.35665e-319,0.007181818181818182,22,ForestDryPoor
6.3567e-319,0.007181818181818182,22,ForestDryPoor
6.35675e-319,0.007181818181818182,22,ForestDryPoor
6.3568e-319,0.007181818181818182,22,ForestDryPoor
6.35685e-319,0.007181818181818182,22,ForestDryPoor
6.3569e-319,0.007181818181818182,22,ForestDryPoor
6.35695e-319,0.007181818181818182,22,ForestDryPoor
6.357e-319,0.007181818181818182,22,ForestDryPoor
6.35704e-319,0.007181818181818182,22,ForestDryPoor
6.3571e-319,0.007181818181818182,22,ForestDryPoor
6.35714e-319,0.007181818181818182,22,ForestDryPoor
6.3572e-319,0.007181818181818182,22,ForestDryPoor
6.35724e-319,0.007181818181818182,22,ForestDryPoor
6.3573e-319,0.007181818181818182,22,ForestDryPoor
6.35734e-319,0.007181818181818182,22,ForestDryPoor
6.3574e-319,0.00785,20,ForestDryPoor
6.35744e-319,0.015125,8,ForestDryPoor
6.3575e-319,0.017285714285714286,7,ForestDryPoor
6.35754e-319,0.017285714285714286,7,ForestDryPoor
6.3576e-319,0.017285714285714286,7,ForestDryPoor
6.35764e-319,0.017285714285714286,7,ForestDryPoor
6.3577e-319,0.017285714285714286,7,ForestDryPoor
6.35774e-319,0.017285714285714286,7,ForestDryPoor
6.3578e-319,0.017285714285714286,7,ForestDryPoor
6.35783e-319,0.027,4,ForestDryPoor
6.3579e-319,0.027,4,ForestDryPoor
6.35793e-319,0.027,4,ForestDryPoor
6.358e-319,0.027,4,ForestDryPoor
6.35803e-319,0.027,4,ForestDryPoor
6.3581e-319,0.027,4,ForestDryPoor
6.35813e-319,0.027,4,ForestDryPoor
6.3582e-319,0.027,4,ForestDryPoor
6.35823e-319,0,3,ForestDryPoor
6.3583e-319,0,3,ForestDryPoor
6.35833e-319,0,3,ForestDryPoor
6.3584e-319,0,3,ForestDryPoor
6.35843e-319,0,3,ForestDryPoor
6.3585e-319,0,3,ForestDryPoor
6.35853e-319,0,3,ForestDryPoor
6.3586e-319,0,3,ForestDryPoor
6.35862e-319,0,3,ForestDryPoor
6.35867e-319,0,3,ForestDryPoor
6.3587e-319,0,3,ForestDryPoor
6.38343e-319,0.0069,30,ForestDryPoor
6.3835e-319,0.0069,30,ForestDryPoor
6.38353e-319,0.0069,30,ForestDryPoor
6.38358e-319,0.0069,30,ForestDryPoor
6.3836e-319,0.0069,30,ForestDryPoor
6.38367e-319,0.0069,30,ForestDryPoor
6.3837e-319,0.007068965517241379,29,ForestDryPoor
6.38377e-319,0.007068965517241379,29,ForestDryPoor
6.3838e-319,0.007068965517241379,29,ForestDryPoor
6.38387e-319,0.007068965517241379,29,ForestDryPoor
6.3839e-319,0.007321428571428571,28,ForestDryPoor
6.38397e-319,0.007321428571428571,28,ForestDryPoor
6.384e-319,0.007321428571428571,28,ForestDryPoor
6.38407e-319,0.007321428571428571,28,ForestDryPoor
6.3841e-319,0.007321428571428571,28,ForestDryPoor
6.38417e-319,0.007321428571428571,28,ForestDryPoor
6.3842e-319,0.007321428571428571,28,ForestDryPoor
6.38427e-319,0.007321428571428571,28,ForestDryPoor
6.3843e-319,0.007321428571428571,28,ForestDryPoor
6.38437e-319,0.006833333333333333,30,ForestDryPoor
6.3844e-319,0.006833333333333333,30,ForestDryPoor
6.38446e-319,0.006833333333333333,30,ForestDryPoor
6.3845e-319,0.010096774193548387,31,ForestDryPoor
6.38456e-319,0.010096774193548387,31,ForestDryPoor
6.3846e-319,0.010096774193548387,31,ForestDryPoor
6.38466e-319,0.010096774193548387,31,ForestDryPoor
6.3847e-319,0.010096774193548387,31,ForestDryPoor
6.38476e-319,0.010096774193548387,31,ForestDryPoor
6.3848e-319,0.010096774193548387,31,ForestDryPoor
6.38486e-319,0.010096774193548387,31,ForestDryPoor
6.3849e-319,0.010096774193548387,31,ForestDryPoor
6.38496e-319,0.010096774193548387,31,ForestDryPoor
6.385e-319,0.010096774193548387,31,ForestDryPoor
6.38506e-319,0.010096774193548387,31,ForestDryPoor
6.3851e-319,0.010096774193548387,31,ForestDryPoor
6.38516e-319,0.010096774193548387,31,ForestDryPoor
6.3852e-319,0.010096774193548387,31,ForestDryPoor
6.38526e-319,0.010096774193548387,31,ForestDryPoor
6.3853e-319,0.010096774193548387,31,ForestDryPoor
6.38535e-319,0.010758620689655173,29,ForestDryPoor
6.3854e-319,0.010758620689655173,29,ForestDryPoor
6.38545e-319,0.010758620689655173,29,ForestDryPoor
6.3855e-319,0.007285714285714285,28,ForestDryPoor
6.38555e-319,0.011142857142857144,28,ForestDryPoor
6.3856e-319,0.011142857142857144,28,ForestDryPoor
6.38565e-319,0.011142857142857144,28,ForestDryPoor
6.3857e-319,0.006520000000000001,25,ForestDryPoor
6.38575e-319,0.006520000000000001,25,ForestDryPoor
6.3858e-319,0.006791666666666667,24,ForestDryPoor
6.38585e-319,0.006791666666666667,24,ForestDryPoor
6.3859e-319,0.007181818181818182,22,ForestDryPoor
6.38595e-319,0.007181818181818182,22,ForestDryPoor
6.386e-319,0.007181818181818182,22,ForestDryPoor
6.38605e-319,0.007181818181818182,22,ForestDryPoor
6.3861e-319,0.007181818181818182,22,ForestDryPoor
6.38614e-319,0.007181818181818182,22,ForestDryPoor
6.3862e-319,0.007181818181818182,22,ForestDryPoor
6.38624e-319,0.007181818181818182,22,ForestDryPoor
6.3863e-319,0.007181818181818182,22,ForestDryPoor
6.38634e-319,0.007181818181818182,22,ForestDryPoor
6.3864e-319,0.007181818181818182,22,ForestDryPoor
6.38644e-319,0.007181818181818182,22,ForestDryPoor
6.3865e-319,0.007181818181818182,22,ForestDryPoor
6.38654e-319,0.007181818181818182,22,ForestDryPoor
6.3866e-319,0.007181818181818182,22,ForestDryPoor
6.38664e-319,0.007181818181818182,22,ForestDryPoor
6.3867e-319,0.007181818181818182,22,ForestDryPoor
6.38674e-319,0.007181818181818182,22,ForestDryPoor
6.3868e-319,0.007181818181818182,22,ForestDryPoor
6.38684e-319,0.007181818181818182,22,ForestDryPoor
6.3869e-319,0.007181818181818182,22,ForestDryPoor
6.38693e-319,0.007181818181818182,22,ForestDryPoor
6.387e-319,0.00785,20,ForestDryPoor
6.38703e-319,0.00785,20,ForestDryPoor
6.3871e-319,0.017285714285714286,7,ForestDryPoor
6.38713e-319,0.017285714285714286,7,ForestDryPoor
6.3872e-319,0.017285714285714286,7,ForestDryPoor
6.38723e-319,0.017285714285714286,7,ForestDryPoor
6.3873e-319,0.017285714285714286,7,ForestDryPoor
6.38733e-319,0.017285714285714286,7,ForestDryPoor
6.3874e-319,0.017285714285714286,7,ForestDryPoor
6.38743e-319,0.018666666666666668,6,ForestDryPoor
6.3875e-319,0.027,4,ForestDryPoor
6.38753e-319,0.027,4,ForestDryPoor
6.3876e-319,0.027,4,ForestDryPoor
6.38763e-319,0.027,4,ForestDryPoor
6.3877e-319,0.027,4,ForestDryPoor
6.38773e-319,0.027,4,ForestDryPoor
6.38777e-319,0.027,4,ForestDryPoor
6.3878e-319,0.027,4,ForestDryPoor
6.38787e-319,0.027,4,ForestDryPoor
6.3879e-319,0,3,ForestDryPoor
6.38797e-319,0,3,ForestDryPoor
6.388e-319,0,3,ForestDryPoor
6.38807e-319,0,3,ForestDryPoor
6.3881e-319,0,3,ForestDryPoor
6.38817e-319,0,3,ForestDryPoor
6.3882e-319,0,3,ForestDryPoor
6.38827e-319,0,3,ForestDryPoor
6.3883e-319,0,3,ForestDryPoor
6.413e-319,0.0069,30,ForestDryPoor
6.41307e-319,0.0069,30,ForestDryPoor
6.4131e-319,0.0069,30,ForestDryPoor
6.41317e-319,0.0069,30,ForestDryPoor
6.4132e-319,0.0069,30,ForestDryPoor
6.41327e-319,0.0069,30,ForestDryPoor
6.4133e-319,0.0069,30,ForestDryPoor
6.41337e-319,0.0069,30,ForestDryPoor
6.4134e-319,0.007068965517241379,29,ForestDryPoor
6.41347e-319,0.007068965517241379,29,ForestDryPoor
6.4135e-319,0.00675,28,ForestDryPoor
6.41356e-319,0.007,27,ForestDryPoor
6.4136e-319,0.007,27,ForestDryPoor
6.41366e-319,0.007,27,ForestDryPoor
6.4137e-319,0.007,27,ForestDryPoor
6.41376e-319,0.007,27,ForestDryPoor
6.4138e-319,0.007,27,ForestDryPoor
6.41386e-319,0.007,27,ForestDryPoor
6.4139e-319,0.007,27,ForestDryPoor
6.41396e-319,0.006517241379310345,29,ForestDryPoor
6.414e-319,0.006517241379310345,29,ForestDryPoor
6.41406e-319,0.009899999999999999,30,ForestDryPoor
6.4141e-319,0.009899999999999999,30,ForestDryPoor
6.41416e-319,0.009899999999999999,30,ForestDryPoor
6.4142e-319,0.009899999999999999,30,ForestDryPoor
6.41426e-319,0.009899999999999999,30,ForestDryPoor
6.4143e-319,0.009899999999999999,30,ForestDryPoor
6.41436e-319,0.009899999999999999,30,ForestDryPoor
6.4144e-319,0.009899999999999999,30,ForestDryPoor
6.41445e-319,0.009899999999999999,30,ForestDryPoor
6.4145e-319,0.009899999999999999,30,ForestDryPoor
6.41455e-319,0.009899999999999999,30,ForestDryPoor
6.4146e-319,0.009899999999999999,30,ForestDryPoor
6.41465e-319,0.009899999999999999,30,ForestDryPoor
6.4147e-319,0.009899999999999999,30,ForestDryPoor
6.41475e-319,0.009899999999999999,30,ForestDryPoor
6.4148e-319,0.009899999999999999,30,ForestDryPoor
6.41485e-319,0.009899999999999999,30,ForestDryPoor
6.4149e-319,0.006655172413793104,29,ForestDryPoor
6.41495e-319,0.006655172413793104,29,ForestDryPoor
6.415e-319,0.006655172413793104,29,ForestDryPoor
6.41505e-319,0.0071111111111111115,27,ForestDryPoor
6.4151e-319,0.0071111111111111115,27,ForestDryPoor
6.41515e-319,0.0071111111111111115,27,ForestDryPoor
6.4152e-319,0.0071111111111111115,27,ForestDryPoor
6.41524e-319,0.0073846153846153844,26,ForestDryPoor
6.4153e-319,0.006124999999999999,24,ForestDryPoor
6.41534e-319,0.006391304347826087,23,ForestDryPoor
6.4154e-319,0.006391304347826087,23,ForestDryPoor
6.41544e-319,0.006391304347826087,23,ForestDryPoor
6.4155e-319,0.006391304347826087,23,ForestDryPoor
6.41554e-319,0.0067619047619047615,21,ForestDryPoor
6.4156e-319,0.0070999999999999995,20,ForestDryPoor
6.41564e-319,0.0070999999999999995,20,ForestDryPoor
6.4157e-319,0.0070999999999999995,20,ForestDryPoor
6.41574e-319,0.0070999999999999995,20,ForestDryPoor
6.4158e-319,0.0070999999999999995,20,ForestDryPoor
6.41584e-319,0.0070999999999999995,20,ForestDryPoor
6.4159e-319,0.0070999999999999995,20,ForestDryPoor
6.41594e-319,0.0070999999999999995,20,ForestDryPoor
6.416e-319,0.0070999999999999995,20,ForestDryPoor
6.41604e-319,0.0070999999999999995,20,ForestDryPoor
6.4161e-319,0.0070999999999999995,20,ForestDryPoor
6.41613e-319,0.0070999999999999995,20,ForestDryPoor
6.4162e-319,0.0070999999999999995,20,ForestDryPoor
6.41623e-319,0.0070999999999999995,20,ForestDryPoor
6.4163e-319,0.0070999999999999995,20,ForestDryPoor
6.41633e-319,0.0070999999999999995,20,ForestDryPoor
6.4164e-319,0.0070999999999999995,20,ForestDryPoor
6.41643e-319,0.0070999999999999995,20,ForestDryPoor
6.4165e-319,0.0070999999999999995,20,ForestDryPoor
6.41653e-319,0.0070999999999999995,20,ForestDryPoor
6.4166e-319,0.007833333333333333,18,ForestDryPoor
6.41663e-319,0.007833333333333333,18,ForestDryPoor
6.4167e-319,0.008294117647058823,17,ForestDryPoor
6.41673e-319,0.017285714285714286,7,ForestDryPoor
6.4168e-319,0.017285714285714286,7,ForestDryPoor
6.41683e-319,0.0021666666666666666,6,ForestDryPoor
6.41688e-319,0.0021666666666666666,6,ForestDryPoor
6.4169e-319,0.0021666666666666666,6,ForestDryPoor
6.41697e-319,0.0021666666666666666,6,ForestDryPoor
6.417e-319,0.0021666666666666666,6,ForestDryPoor
6.41707e-319,0,3,ForestDryPoor
6.4171e-319,0,3,ForestDryPoor
6.41717e-319,0,3,ForestDryPoor
6.4172e-319,0,3,ForestDryPoor
6.41727e-319,0,3,ForestDryPoor
6.4173e-319,0,3,ForestDryPoor
6.41737e-319,0,3,ForestDryPoor
6.4174e-319,0,3,ForestDryPoor
6.41747e-319,0,3,ForestDryPoor
6.4175e-319,0,3,ForestDryPoor
6.41757e-319,0,3,ForestDryPoor
6.4176e-319,0,3,ForestDryPoor
6.41767e-319,0,3,ForestDryPoor
6.4177e-319,0,3,ForestDryPoor
6.41776e-319,0,3,ForestDryPoor
6.4178e-319,0,3,ForestDryPoor
6.41786e-319,0,3,ForestDryPoor
6.4179e-319,0,3,ForestDryPoor
6.4426e-319,0.003222222222222222,27,ForestDryPoor
6.44267e-319,0.003222222222222222,27,ForestDryPoor
6.4427e-319,0.003222222222222222,27,ForestDryPoor
6.44276e-319,0.003222222222222222,27,ForestDryPoor
6.4428e-319,0.003222222222222222,27,ForestDryPoor
6.44286e-319,0.003222222222222222,27,ForestDryPoor
6.4429e-319,0.003222222222222222,27,ForestDryPoor
6.44296e-319,0.003222222222222222,27,ForestDryPoor
6.443e-319,0.003222222222222222,27,ForestDryPoor
6.44306e-319,0.003222222222222222,27,ForestDryPoor
6.4431e-319,0.0032692307692307695,26,ForestDryPoor
6.44316e-319,0.0032692307692307695,26,ForestDryPoor
6.4432e-319,0.0032692307692307695,26,ForestDryPoor
6.44326e-319,0.0034000000000000002,25,ForestDryPoor
6.4433e-319,0.0034000000000000002,25,ForestDryPoor
6.44336e-319,0.0034000000000000002,25,ForestDryPoor
6.4434e-319,0.0034000000000000002,25,ForestDryPoor
6.44346e-319,0.0034000000000000002,25,ForestDryPoor
6.4435e-319,0.0034000000000000002,25,ForestDryPoor
6.44355e-319,0.003148148148148148,27,ForestDryPoor
6.4436e-319,0.003148148148148148,27,ForestDryPoor
6.44365e-319,0.003148148148148148,27,ForestDryPoor
6.4437e-319,0.003148148148148148,27,ForestDryPoor
6.44375e-319,0.003148148148148148,27,ForestDryPoor
6.4438e-319,0.003148148148148148,27,ForestDryPoor
6.44385e-319,0.003148148148148148,27,ForestDryPoor
6.4439e-319,0.003148148148148148,27,ForestDryPoor
6.44395e-319,0.003148148148148148,27,ForestDryPoor
6.444e-319,0.003148148148148148,27,ForestDryPoor
6.44405e-319,0.003148148148148148,27,ForestDryPoor
6.4441e-319,0.003148148148148148,27,ForestDryPoor
6.44415e-319,0.003148148148148148,27,ForestDryPoor
6.4442e-319,0.003148148148148148,27,ForestDryPoor
6.44425e-319,0.003148148148148148,27,ForestDryPoor
6.4443e-319,0.003148148148148148,27,ForestDryPoor
6.44435e-319,0.003148148148148148,27,ForestDryPoor
6.4444e-319,0.003148148148148148,27,ForestDryPoor
6.44444e-319,0.003148148148148148,27,ForestDryPoor
6.4445e-319,0.003148148148148148,27,ForestDryPoor
6.44454e-319,0.003148148148148148,27,ForestDryPoor
6.4446e-319,0.003148148148148148,27,ForestDryPoor
6.44464e-319,0.003148148148148148,27,ForestDryPoor
6.4447e-319,0.00336,25,ForestDryPoor
6.44474e-319,0.00336,25,ForestDryPoor
6.4448e-319,0.00336,25,ForestDryPoor
6.44484e-319,0.00336,25,ForestDryPoor
6.4449e-319,0.0035,24,ForestDryPoor
6.44494e-319,0.0018571428571428571,21,ForestDryPoor
6.445e-319,0.0018571428571428571,21,ForestDryPoor
6.44504e-319,0.0018571428571428571,21,ForestDryPoor
6.4451e-319,0.0018571428571428571,21,ForestDryPoor
6.44514e-319,0.0017894736842105265,19,ForestDryPoor
6.4452e-319,0.0017894736842105265,19,ForestDryPoor
6.44523e-319,0.0017894736842105265,19,ForestDryPoor
6.4453e-319,0.0017894736842105265,19,ForestDryPoor
6.44533e-319,0.0017894736842105265,19,ForestDryPoor
6.4454e-319,0.0017894736842105265,19,ForestDryPoor
6.44543e-319,0.0017894736842105265,19,ForestDryPoor
6.4455e-319,0.0017894736842105265,19,ForestDryPoor
6.44553e-319,0.0017894736842105265,19,ForestDryPoor
6.4456e-319,0.0017894736842105265,19,ForestDryPoor
6.44563e-319,0.0017894736842105265,19,ForestDryPoor
6.4457e-319,0.0017894736842105265,19,ForestDryPoor
6.44573e-319,0.0017894736842105265,19,ForestDryPoor
6.4458e-319,0.0017894736842105265,19,ForestDryPoor
6.44583e-319,0.0017894736842105265,19,ForestDryPoor
6.4459e-319,0.0017894736842105265,19,ForestDryPoor
6.44593e-319,0.0017894736842105265,19,ForestDryPoor
6.446e-319,0.0017894736842105265,19,ForestDryPoor
6.44603e-319,0.0017894736842105265,19,ForestDryPoor
6.44607e-319,0.0017894736842105265,19,ForestDryPoor
6.4461e-319,0.0017894736842105265,19,ForestDryPoor
6.44617e-319,0.0019411764705882354,17,ForestDryPoor
6.4462e-319,0.0019411764705882354,17,ForestDryPoor
6.44627e-319,0.0020625,16,ForestDryPoor
6.4463e-319,0.0020625,16,ForestDryPoor
6.44637e-319,0.0021666666666666666,6,ForestDryPoor
6.4464e-319,0.0021666666666666666,6,ForestDryPoor
6.44647e-319,0.0021666666666666666,6,ForestDryPoor
6.4465e-319,0.0021666666666666666,6,ForestDryPoor
6.44657e-319,0.0021666666666666666,6,ForestDryPoor
6.4466e-319,0.0021666666666666666,6,ForestDryPoor
6.44667e-319,8e-4,5,ForestDryPoor
6.4467e-319,0,3,ForestDryPoor
6.44677e-319,0,3,ForestDryPoor
6.4468e-319,0,3,ForestDryPoor
6.44686e-319,0,3,ForestDryPoor
6.4469e-319,0,3,ForestDryPoor
6.44696e-319,0,3,ForestDryPoor
6.447e-319,0,3,ForestDryPoor
6.44706e-319,0,3,ForestDryPoor
6.4471e-319,0,3,ForestDryPoor
6.44716e-319,0,3,ForestDryPoor
6.4472e-319,0,3,ForestDryPoor
6.44726e-319,0,3,ForestDryPoor
6.4473e-319,0,3,ForestDryPoor
6.44736e-319,0,3,ForestDryPoor
6.4474e-319,0,3,ForestDryPoor
6.44746e-319,0,3,ForestDryPoor
6.4475e-319,0,3,ForestDryPoor
6.4722e-319,0.003222222222222222,27,ForestDryPoor
6.47226e-319,0.003222222222222222,27,ForestDryPoor
6.4723e-319,0.003222222222222222,27,ForestDryPoor
6.47236e-319,0.003222222222222222,27,ForestDryPoor
6.4724e-319,0.003222222222222222,27,ForestDryPoor
6.47246e-319,0.003222222222222222,27,ForestDryPoor
6.4725e-319,0.003222222222222222,27,ForestDryPoor
6.47256e-319,0.003222222222222222,27,ForestDryPoor
6.4726e-319,0.003222222222222222,27,ForestDryPoor
6.47266e-319,0.003222222222222222,27,ForestDryPoor
6.4727e-319,0.003222222222222222,27,ForestDryPoor
6.47275e-319,0.0032692307692307695,26,ForestDryPoor
6.4728e-319,0.0032692307692307695,26,ForestDryPoor
6.47285e-319,0.0032692307692307695,26,ForestDryPoor
6.4729e-319,0.0034000000000000002,25,ForestDryPoor
6.47295e-319,0.0034000000000000002,25,ForestDryPoor
6.473e-319,0.0034000000000000002,25,ForestDryPoor
6.47305e-319,0.0034000000000000002,25,ForestDryPoor
6.4731e-319,0.0034000000000000002,25,ForestDryPoor
6.47315e-319,0.003148148148148148,27,ForestDryPoor
6.4732e-319,0.003148148148148148,27,ForestDryPoor
6.47325e-319,0.003148148148148148,27,ForestDryPoor
6.4733e-319,0.003148148148148148,27,ForestDryPoor
6.47335e-319,0.003148148148148148,27,ForestDryPoor
6.4734e-319,0.003148148148148148,27,ForestDryPoor
6.47345e-319,0.003148148148148148,27,ForestDryPoor
6.4735e-319,0.003148148148148148,27,ForestDryPoor
6.47354e-319,0.003148148148148148,27,ForestDryPoor
6.4736e-319,0.003148148148148148,27,ForestDryPoor
6.47364e-319,0.003148148148148148,27,ForestDryPoor
6.4737e-319,0.003148148148148148,27,ForestDryPoor
6.47374e-319,0.003148148148148148,27,ForestDryPoor
6.4738e-319,0.003148148148148148,27,ForestDryPoor
6.47384e-319,0.003148148148148148,27,ForestDryPoor
6.4739e-319,0.003148148148148148,27,ForestDryPoor
6.47394e-319,0.003148148148148148,27,ForestDryPoor
6.474e-319,0.003148148148148148,27,ForestDryPoor
6.47404e-319,0.003148148148148148,27,ForestDryPoor
6.4741e-319,0.003148148148148148,27,ForestDryPoor
6.47414e-319,0.003148148148148148,27,ForestDryPoor
6.4742e-319,0.003148148148148148,27,ForestDryPoor
6.47424e-319,0.003148148148148148,27,ForestDryPoor
6.4743e-319,0.003148148148148148,27,ForestDryPoor
6.47434e-319,0.003148148148148148,27,ForestDryPoor
6.4744e-319,0.00336,25,ForestDryPoor
6.47443e-319,0.00336,25,ForestDryPoor
6.4745e-319,0.0036521739130434784,23,ForestDryPoor
6.47453e-319,0.00195,20,ForestDryPoor
6.4746e-319,0.00195,20,ForestDryPoor
6.47463e-319,0.00195,20,ForestDryPoor
6.4747e-319,0.00195,20,ForestDryPoor
6.47473e-319,0.00195,20,ForestDryPoor
6.4748e-319,0.001888888888888889,18,ForestDryPoor
