PD,SR,cell,Landuse
2334.430453,18,133449,ForestDryPoor
2334.430453,18,133450,ForestDryPoor
2334.430453,18,133451,ForestDryPoor
2334.430453,18,133452,ForestDryPoor
2334.430453,18,133453,ForestDryPoor
2334.430453,18,133454,ForestDryPoor
2334.430453,18,133455,ForestDryPoor
2334.430453,18,133456,ForestDryPoor
2334.430453,18,133457,ForestDryPoor
2334.430453,18,133458,ForestDryPoor
2334.430453,18,133459,ForestDryPoor
2334.430453,18,133460,ForestDryPoor
2334.430453,18,133461,ForestDryPoor
2334.430453,18,133462,ForestDryPoor
2334.430453,18,133463,ForestDryPoor
2334.430453,18,133464,ForestDryPoor
2334.430453,18,133465,ForestDryPoor
2334.430453,18,133466,ForestDryPoor
2315.7258340000003,17,133467,ForestDryPoor
2297.4934120000003,16,133468,ForestDryPoor
2297.4934120000003,16,133469,ForestDryPoor
2244.5606500000004,15,133470,ForestDryPoor
2244.5606500000004,15,133471,ForestDryPoor
2244.5606500000004,15,133472,ForestDryPoor
2244.5606500000004,15,133473,ForestDryPoor
1497.628109,6,133474,ForestDryPoor
1497.628109,6,133475,ForestDryPoor
1497.628109,6,133476,ForestDryPoor
1497.628109,6,133477,ForestDryPoor
1497.628109,6,133478,ForestDryPoor
1497.628109,6,133479,ForestDryPoor
1373.893872,5,133480,ForestDryPoor
785.858121,3,133481,ForestDryPoor
785.858121,3,133482,ForestDryPoor
785.858121,3,133483,ForestDryPoor
785.858121,3,133484,ForestDryPoor
785.858121,3,133485,ForestDryPoor
785.858121,3,133486,ForestDryPoor
785.858121,3,133487,ForestDryPoor
785.858121,3,133488,ForestDryPoor
785.858121,3,133489,ForestDryPoor
785.858121,3,133490,ForestDryPoor
785.858121,3,133491,ForestDryPoor
785.858121,3,133492,ForestDryPoor
785.858121,3,133493,ForestDryPoor
785.858121,3,133494,ForestDryPoor
2718.4832810000003,23,133994,ForestDryPoor
2822.0604770000004,24,133995,ForestDryPoor
2822.0604770000004,24,133996,ForestDryPoor
2822.0604770000004,24,133997,ForestDryPoor
2822.0604770000004,24,133998,ForestDryPoor
2822.0604770000004,24,133999,ForestDryPoor
2822.0604770000004,24,134000,ForestDryPoor
2822.0604770000004,24,134001,ForestDryPoor
2822.0604770000004,24,134002,ForestDryPoor
2822.0604770000004,24,134003,ForestDryPoor
2822.0604770000004,24,134004,ForestDryPoor
2822.0604770000004,24,134005,ForestDryPoor
2822.0604770000004,24,134006,ForestDryPoor
2822.0604770000004,24,134007,ForestDryPoor
2822.0604770000004,24,134008,ForestDryPoor
2822.0604770000004,24,134009,ForestDryPoor
2822.0604770000004,24,134010,ForestDryPoor
2822.0604770000004,24,134011,ForestDryPoor
2798.5321790000003,23,134012,ForestDryPoor
2843.2127750000004,25,134013,ForestDryPoor
2843.2127750000004,25,134014,ForestDryPoor
2843.2127750000004,25,134015,ForestDryPoor
2843.2127750000004,25,134016,ForestDryPoor
2739.6355790000002,24,134017,ForestDryPoor
2739.6355790000002,24,134018,ForestDryPoor
2739.6355790000002,24,134019,ForestDryPoor
2739.6355790000002,24,134020,ForestDryPoor
2739.6355790000002,24,134021,ForestDryPoor
2739.6355790000002,24,134022,ForestDryPoor
2739.6355790000002,24,134023,ForestDryPoor
2739.6355790000002,24,134024,ForestDryPoor
2739.6355790000002,24,134025,ForestDryPoor
2739.6355790000002,24,134026,ForestDryPoor
2739.6355790000002,24,134027,ForestDryPoor
2792.568341,25,134028,ForestDryPoor
2792.568341,25,134029,ForestDryPoor
2792.568341,25,134030,ForestDryPoor
2792.568341,25,134031,ForestDryPoor
2792.568341,25,134032,ForestDryPoor
2792.568341,25,134033,ForestDryPoor
2792.568341,25,134034,ForestDryPoor
2792.568341,25,134035,ForestDryPoor
2748.082194,24,134036,ForestDryPoor
2748.082194,24,134037,ForestDryPoor
2748.082194,24,134038,ForestDryPoor
2748.082194,24,134039,ForestDryPoor
2748.082194,24,134040,ForestDryPoor
2748.082194,24,134041,ForestDryPoor
2748.082194,24,134042,ForestDryPoor
2488.422057,22,134043,ForestDryPoor
2467.144462,21,134044,ForestDryPoor
2467.144462,21,134045,ForestDryPoor
2360.093155,20,134046,ForestDryPoor
2360.093155,20,134047,ForestDryPoor
2334.430453,18,134048,ForestDryPoor
2334.430453,18,134049,ForestDryPoor
2334.430453,18,134050,ForestDryPoor
2334.430453,18,134051,ForestDryPoor
2334.430453,18,134052,ForestDryPoor
2334.430453,18,134053,ForestDryPoor
2334.430453,18,134054,ForestDryPoor
2334.430453,18,134055,ForestDryPoor
2334.430453,18,134056,ForestDryPoor
2334.430453,18,134057,ForestDryPoor
2334.430453,18,134058,ForestDryPoor
2334.430453,18,134059,ForestDryPoor
2334.430453,18,134060,ForestDryPoor
2334.430453,18,134061,ForestDryPoor
2334.430453,18,134062,ForestDryPoor
2334.430453,18,134063,ForestDryPoor
2334.430453,18,134064,ForestDryPoor
2334.430453,18,134065,ForestDryPoor
2315.7258340000003,17,134066,ForestDryPoor
2297.4934120000003,16,134067,ForestDryPoor
2297.4934120000003,16,134068,ForestDryPoor
2297.4934120000003,16,134069,ForestDryPoor
2297.4934120000003,16,134070,ForestDryPoor
2297.4934120000003,16,134071,ForestDryPoor
2244.5606500000004,15,134072,ForestDryPoor
2244.5606500000004,15,134073,ForestDryPoor
1497.628109,6,134074,ForestDryPoor
1497.628109,6,134075,ForestDryPoor
1497.628109,6,134076,ForestDryPoor
1497.628109,6,134077,ForestDryPoor
1497.628109,6,134078,ForestDryPoor
1373.893872,5,134079,ForestDryPoor
785.858121,3,134080,ForestDryPoor
785.858121,3,134081,ForestDryPoor
785.858121,3,134082,ForestDryPoor
785.858121,3,134083,ForestDryPoor
785.858121,3,134084,ForestDryPoor
785.858121,3,134085,ForestDryPoor
785.858121,3,134086,ForestDryPoor
785.858121,3,134087,ForestDryPoor
785.858121,3,134088,ForestDryPoor
785.858121,3,134089,ForestDryPoor
785.858121,3,134090,ForestDryPoor
785.858121,3,134091,ForestDryPoor
785.858121,3,134092,ForestDryPoor
785.858121,3,134093,ForestDryPoor
1591.3692480000002,12,134573,ForestDryPoor
1591.3692480000002,12,134574,ForestDryPoor
1591.3692480000002,12,134575,ForestDryPoor
1591.3692480000002,12,134576,ForestDryPoor
1591.3692480000002,12,134577,ForestDryPoor
1591.3692480000002,12,134578,ForestDryPoor
1591.3692480000002,12,134579,ForestDryPoor
1591.3692480000002,12,134580,ForestDryPoor
1591.3692480000002,12,134581,ForestDryPoor
1591.3692480000002,12,134582,ForestDryPoor
1591.3692480000002,12,134583,ForestDryPoor
1591.3692480000002,12,134584,ForestDryPoor
1713.7743400000002,13,134585,ForestDryPoor
2149.7875010000002,21,134586,ForestDryPoor
2718.4832810000003,23,134587,ForestDryPoor
2718.4832810000003,23,134588,ForestDryPoor
2718.4832810000003,23,134589,ForestDryPoor
2822.0604770000004,24,134590,ForestDryPoor
2822.0604770000004,24,134591,ForestDryPoor
2822.0604770000004,24,134592,ForestDryPoor
1591.3692480000002,12,135172,ForestDryPoor
1591.3692480000002,12,135173,ForestDryPoor
1591.3692480000002,12,135174,ForestDryPoor
1591.3692480000002,12,135175,ForestDryPoor
1591.3692480000002,12,135176,ForestDryPoor
1591.3692480000002,12,135177,ForestDryPoor
1591.3692480000002,12,135178,ForestDryPoor
1591.3692480000002,12,135179,ForestDryPoor
1591.3692480000002,12,135180,ForestDryPoor
1591.3692480000002,12,135181,ForestDryPoor
1591.3692480000002,12,135182,ForestDryPoor
1591.3692480000002,12,135183,ForestDryPoor
2149.7875010000002,21,135184,ForestDryPoor
2149.7875010000002,21,135185,ForestDryPoor
2718.4832810000003,23,135186,ForestDryPoor
2822.0604770000004,24,135187,ForestDryPoor
2822.0604770000004,24,135188,ForestDryPoor
2822.0604770000004,24,135189,ForestDryPoor
2822.0604770000004,24,135190,ForestDryPoor
2822.0604770000004,24,135191,ForestDryPoor
1591.3692480000002,12,135771,ForestDryPoor
1591.3692480000002,12,135772,ForestDryPoor
1591.3692480000002,12,135773,ForestDryPoor
1591.3692480000002,12,135774,ForestDryPoor
1591.3692480000002,12,135775,ForestDryPoor
1591.3692480000002,12,135776,ForestDryPoor
1591.3692480000002,12,135777,ForestDryPoor
1591.3692480000002,12,135778,ForestDryPoor
1591.3692480000002,12,135779,ForestDryPoor
1591.3692480000002,12,135780,ForestDryPoor
1591.3692480000002,12,135781,ForestDryPoor
1713.7743400000002,13,135782,ForestDryPoor
2262.1282300000003,22,135783,ForestDryPoor
2262.1282300000003,22,135784,ForestDryPoor
2822.0604770000004,24,135785,ForestDryPoor
2822.0604770000004,24,135786,ForestDryPoor
2822.0604770000004,24,135787,ForestDryPoor
2822.0604770000004,24,135788,ForestDryPoor
2822.0604770000004,24,135789,ForestDryPoor
2822.0604770000004,24,135790,ForestDryPoor
1591.3692480000002,12,136370,ForestDryPoor
1591.3692480000002,12,136371,ForestDryPoor
1591.3692480000002,12,136372,ForestDryPoor
1591.3692480000002,12,136373,ForestDryPoor
1591.3692480000002,12,136374,ForestDryPoor
1591.3692480000002,12,136375,ForestDryPoor
1591.3692480000002,12,136376,ForestDryPoor
1591.3692480000002,12,136377,ForestDryPoor
1591.3692480000002,12,136378,ForestDryPoor
1591.3692480000002,12,136379,ForestDryPoor
1703.7099770000002,13,136380,ForestDryPoor
2262.1282300000003,22,136381,ForestDryPoor
2262.1282300000003,22,136382,ForestDryPoor
2822.0604770000004,24,136383,ForestDryPoor
2822.0604770000004,24,136384,ForestDryPoor
2822.0604770000004,24,136385,ForestDryPoor
2822.0604770000004,24,136386,ForestDryPoor
2822.0604770000004,24,136387,ForestDryPoor
2822.0604770000004,24,136388,ForestDryPoor
2822.0604770000004,24,136389,ForestDryPoor
1572.664629,11,136969,ForestDryPoor
1591.3692480000002,12,136970,ForestDryPoor
1591.3692480000002,12,136971,ForestDryPoor
1591.3692480000002,12,136972,ForestDryPoor
1591.3692480000002,12,136973,ForestDryPoor
1591.3692480000002,12,136974,ForestDryPoor
1591.3692480000002,12,136975,ForestDryPoor
1591.3692480000002,12,136976,ForestDryPoor
1703.7099770000002,13,136977,ForestDryPoor
1703.7099770000002,13,136978,ForestDryPoor
1703.7099770000002,13,136979,ForestDryPoor
2262.1282300000003,22,136980,ForestDryPoor
2262.1282300000003,22,136981,ForestDryPoor
2822.0604770000004,24,136982,ForestDryPoor
2822.0604770000004,24,136983,ForestDryPoor
2822.0604770000004,24,136984,ForestDryPoor
2822.0604770000004,24,136985,ForestDryPoor
2822.0604770000004,24,136986,ForestDryPoor
2822.0604770000004,24,136987,ForestDryPoor
2822.0604770000004,24,136988,ForestDryPoor
1572.664629,11,137568,ForestDryPoor
1572.664629,11,137569,ForestDryPoor
1591.3692480000002,12,137570,ForestDryPoor
1591.3692480000002,12,137571,ForestDryPoor
1591.3692480000002,12,137572,ForestDryPoor
1591.3692480000002,12,137573,ForestDryPoor
1591.3692480000002,12,137574,ForestDryPoor
1703.7099770000002,13,137575,ForestDryPoor
1703.7099770000002,13,137576,ForestDryPoor
1703.7099770000002,13,137577,ForestDryPoor
1703.7099770000002,13,137578,ForestDryPoor
2262.1282300000003,22,137579,ForestDryPoor
2262.1282300000003,22,137580,ForestDryPoor
2822.0604770000004,24,137581,ForestDryPoor
2822.0604770000004,24,137582,ForestDryPoor
2822.0604770000004,24,137583,ForestDryPoor
2822.0604770000004,24,137584,ForestDryPoor
2822.0604770000004,24,137585,ForestDryPoor
2822.0604770000004,24,137586,ForestDryPoor
2822.0604770000004,24,137587,ForestDryPoor
1572.664629,11,138167,ForestDryPoor
1572.664629,11,138168,ForestDryPoor
1591.3692480000002,12,138169,ForestDryPoor
1591.3692480000002,12,138170,ForestDryPoor
1591.3692480000002,12,138171,ForestDryPoor
1703.7099770000002,13,138172,ForestDryPoor
1703.7099770000002,13,138173,ForestDryPoor
1703.7099770000002,13,138174,ForestDryPoor
1703.7099770000002,13,138175,ForestDryPoor
1703.7099770000002,13,138176,ForestDryPoor
2262.1282300000003,22,138177,ForestDryPoor
2262.1282300000003,22,138178,ForestDryPoor
2822.0604770000004,24,138179,ForestDryPoor
2822.0604770000004,24,138180,ForestDryPoor
2822.0604770000004,24,138181,ForestDryPoor
2822.0604770000004,24,138182,ForestDryPoor
2894.696354,25,138183,ForestDryPoor
2894.696354,25,138184,ForestDryPoor
2894.696354,25,138185,ForestDryPoor
2894.696354,25,138186,ForestDryPoor
1572.664629,11,138766,ForestDryPoor
1572.664629,11,138767,ForestDryPoor
1572.664629,11,138768,ForestDryPoor
1703.7099770000002,13,138769,ForestDryPoor
1703.7099770000002,13,138770,ForestDryPoor
1703.7099770000002,13,138771,ForestDryPoor
1703.7099770000002,13,138772,ForestDryPoor
1703.7099770000002,13,138773,ForestDryPoor
1703.7099770000002,13,138774,ForestDryPoor
1703.7099770000002,13,138775,ForestDryPoor
2262.1282300000003,22,138776,ForestDryPoor
2334.7641070000004,23,138777,ForestDryPoor
2894.696354,25,138778,ForestDryPoor
2894.696354,25,138779,ForestDryPoor
2894.696354,25,138780,ForestDryPoor
2894.696354,25,138781,ForestDryPoor
2894.696354,25,138782,ForestDryPoor
2894.696354,25,138783,ForestDryPoor
2894.696354,25,138784,ForestDryPoor
2894.696354,25,138785,ForestDryPoor
1465.613321,10,139365,ForestDryPoor
1572.664629,11,139366,ForestDryPoor
1685.0053580000001,12,139367,ForestDryPoor
1703.7099770000002,13,139368,ForestDryPoor
1703.7099770000002,13,139369,ForestDryPoor
1703.7099770000002,13,139370,ForestDryPoor
1703.7099770000002,13,139371,ForestDryPoor
1822.2885810000002,14,139372,ForestDryPoor
1822.2885810000002,14,139373,ForestDryPoor
2212.3590150000005,22,139374,ForestDryPoor
2334.7641070000004,23,139375,ForestDryPoor
2334.7641070000004,23,139376,ForestDryPoor
2894.696354,25,139377,ForestDryPoor
2894.696354,25,139378,ForestDryPoor
2894.696354,25,139379,ForestDryPoor
2894.696354,25,139380,ForestDryPoor
2894.696354,25,139381,ForestDryPoor
2894.696354,25,139382,ForestDryPoor
2894.696354,25,139383,ForestDryPoor
2894.696354,25,139384,ForestDryPoor
1465.613321,10,139964,ForestDryPoor
1577.95405,11,139965,ForestDryPoor
1685.0053580000001,12,139966,ForestDryPoor
1685.0053580000001,12,139967,ForestDryPoor
1703.7099770000002,13,139968,ForestDryPoor
1822.2885810000002,14,139969,ForestDryPoor
1822.2885810000002,14,139970,ForestDryPoor
1822.2885810000002,14,139971,ForestDryPoor
1822.2885810000002,14,139972,ForestDryPoor
2212.3590150000005,22,139973,ForestDryPoor
2334.7641070000004,23,139974,ForestDryPoor
2334.7641070000004,23,139975,ForestDryPoor
2894.696354,25,139976,ForestDryPoor
2894.696354,25,139977,ForestDryPoor
2894.696354,25,139978,ForestDryPoor
2881.5350340000005,24,139979,ForestDryPoor
2941.7232000000004,25,139980,ForestDryPoor
2941.7232000000004,25,139981,ForestDryPoor
2941.7232000000004,25,139982,ForestDryPoor
2941.7232000000004,25,139983,ForestDryPoor
1577.95405,11,140563,ForestDryPoor
1577.95405,11,140564,ForestDryPoor
1696.532654,12,140565,ForestDryPoor
1696.532654,12,140566,ForestDryPoor
1696.532654,12,140567,ForestDryPoor
1822.2885810000002,14,140568,ForestDryPoor
1822.2885810000002,14,140569,ForestDryPoor
1822.2885810000002,14,140570,ForestDryPoor
1822.2885810000002,14,140571,ForestDryPoor
2321.6027870000003,22,140572,ForestDryPoor
2321.6027870000003,22,140573,ForestDryPoor
2881.5350340000005,24,140574,ForestDryPoor
2881.5350340000005,24,140575,ForestDryPoor
2941.7232000000004,25,140576,ForestDryPoor
2941.7232000000004,25,140577,ForestDryPoor
2941.7232000000004,25,140578,ForestDryPoor
2941.7232000000004,25,140579,ForestDryPoor
2941.7232000000004,25,140580,ForestDryPoor
2941.7232000000004,25,140581,ForestDryPoor
2941.7232000000004,25,140582,ForestDryPoor
1696.532654,12,141162,ForestDryPoor
1696.532654,12,141163,ForestDryPoor
1696.532654,12,141164,ForestDryPoor
1696.532654,12,141165,ForestDryPoor
1696.532654,12,141166,ForestDryPoor
1715.2372730000002,13,141167,ForestDryPoor
1715.2372730000002,13,141168,ForestDryPoor
1822.2885810000002,14,141169,ForestDryPoor
2199.1976950000003,21,141170,ForestDryPoor
2321.6027870000003,22,141171,ForestDryPoor
2381.790953,23,141172,ForestDryPoor
2941.7232000000004,25,141173,ForestDryPoor
2941.7232000000004,25,141174,ForestDryPoor
2941.7232000000004,25,141175,ForestDryPoor
2941.7232000000004,25,141176,ForestDryPoor
2941.7232000000004,25,141177,ForestDryPoor
2941.7232000000004,25,141178,ForestDryPoor
2941.7232000000004,25,141179,ForestDryPoor
2941.7232000000004,25,141180,ForestDryPoor
2941.7232000000004,25,141181,ForestDryPoor
1696.532654,12,141761,ForestDryPoor
1696.532654,12,141762,ForestDryPoor
1696.532654,12,141763,ForestDryPoor
1696.532654,12,141764,ForestDryPoor
1696.532654,12,141765,ForestDryPoor
1696.532654,12,141766,ForestDryPoor
1715.2372730000002,13,141767,ForestDryPoor
1715.2372730000002,13,141768,ForestDryPoor
2214.899714,21,141769,ForestDryPoor
2381.790953,23,141770,ForestDryPoor
2381.790953,23,141771,ForestDryPoor
2941.7232000000004,25,141772,ForestDryPoor
2941.7232000000004,25,141773,ForestDryPoor
2941.7232000000004,25,141774,ForestDryPoor
2941.7232000000004,25,141775,ForestDryPoor
2941.7232000000004,25,141776,ForestDryPoor
2941.7232000000004,25,141777,ForestDryPoor
2941.7232000000004,25,141778,ForestDryPoor
2941.7232000000004,25,141779,ForestDryPoor
2945.7903130000004,26,141780,ForestDryPoor
1696.532654,12,142360,ForestDryPoor
1696.532654,12,142361,ForestDryPoor
1696.532654,12,142362,ForestDryPoor
1696.532654,12,142363,ForestDryPoor
1696.532654,12,142364,ForestDryPoor
1696.532654,12,142365,ForestDryPoor
1803.274065,13,142366,ForestDryPoor
1821.9786840000002,14,142367,ForestDryPoor
2214.899714,21,142368,ForestDryPoor
2337.304806,22,142369,ForestDryPoor
2337.304806,22,142370,ForestDryPoor
2897.2370530000003,24,142371,ForestDryPoor
2897.2370530000003,24,142372,ForestDryPoor
2941.7232000000004,25,142373,ForestDryPoor
2941.7232000000004,25,142374,ForestDryPoor
2941.7232000000004,25,142375,ForestDryPoor
2941.7232000000004,25,142376,ForestDryPoor
2945.7903130000004,26,142377,ForestDryPoor
2945.7903130000004,26,142378,ForestDryPoor
2945.7903130000004,26,142379,ForestDryPoor
1696.532654,12,142959,ForestDryPoor
1696.532654,12,142960,ForestDryPoor
1696.532654,12,142961,ForestDryPoor
1696.532654,12,142962,ForestDryPoor
1803.274065,13,142963,ForestDryPoor
1803.274065,13,142964,ForestDryPoor
1803.274065,13,142965,ForestDryPoor
1803.274065,13,142966,ForestDryPoor
2214.899714,21,142967,ForestDryPoor
2337.304806,22,142968,ForestDryPoor
2337.304806,22,142969,ForestDryPoor
2897.2370530000003,24,142970,ForestDryPoor
2897.2370530000003,24,142971,ForestDryPoor
2897.2370530000003,24,142972,ForestDryPoor
2897.2370530000003,24,142973,ForestDryPoor
2901.3041660000004,25,142974,ForestDryPoor
2901.3041660000004,25,142975,ForestDryPoor
2945.7903130000004,26,142976,ForestDryPoor
2945.7903130000004,26,142977,ForestDryPoor
2945.7903130000004,26,142978,ForestDryPoor
1696.532654,12,143558,ForestDryPoor
1696.532654,12,143559,ForestDryPoor
1696.532654,12,143560,ForestDryPoor
1803.274065,13,143561,ForestDryPoor
1803.274065,13,143562,ForestDryPoor
1803.274065,13,143563,ForestDryPoor
1803.274065,13,143564,ForestDryPoor
1803.274065,13,143565,ForestDryPoor
2196.195095,20,143566,ForestDryPoor
2337.304806,22,143567,ForestDryPoor
2337.304806,22,143568,ForestDryPoor
2897.2370530000003,24,143569,ForestDryPoor
2897.2370530000003,24,143570,ForestDryPoor
2901.3041660000004,25,143571,ForestDryPoor
2901.3041660000004,25,143572,ForestDryPoor
2901.3041660000004,25,143573,ForestDryPoor
2901.3041660000004,25,143574,ForestDryPoor
2901.3041660000004,25,143575,ForestDryPoor
2901.3041660000004,25,143576,ForestDryPoor
2901.3041660000004,25,143577,ForestDryPoor
1696.532654,12,144157,ForestDryPoor
1803.274065,13,144158,ForestDryPoor
1803.274065,13,144159,ForestDryPoor
1803.274065,13,144160,ForestDryPoor
1803.274065,13,144161,ForestDryPoor
1803.274065,13,144162,ForestDryPoor
1803.274065,13,144163,ForestDryPoor
2196.195095,20,144164,ForestDryPoor
2196.195095,20,144165,ForestDryPoor
2318.600187,21,144166,ForestDryPoor
2337.304806,22,144167,ForestDryPoor
2897.2370530000003,24,144168,ForestDryPoor
2901.3041660000004,25,144169,ForestDryPoor
2901.3041660000004,25,144170,ForestDryPoor
2901.3041660000004,25,144171,ForestDryPoor
2901.3041660000004,25,144172,ForestDryPoor
2901.3041660000004,25,144173,ForestDryPoor
2901.3041660000004,25,144174,ForestDryPoor
2901.3041660000004,25,144175,ForestDryPoor
2901.3041660000004,25,144176,ForestDryPoor
1803.274065,13,144756,ForestDryPoor
